"Season","Period","URL","Datetime","Tweet Id","Text","Username","Replies","Retweets","Likes","Location","Followers","Friends","Source"
"season19/20","period2","https://twitter.com/voetbalzonenl/status/1220645431279001601","2020-01-24 09:52:03+00:00","1220645431279001601","Leicester City heeft serieuze interesse in PSV-aanvaller Steven Bergwijn, meldt transferexpert Gianluca Di Marzio #nacpsv #psv #leicestercity #lcfc #bergwijn  https://t.co/VVBOYIcmhn","voetbalzonenl","0","0","8","Amsterdam","134097","406","<a href=""http://www.voetbalzone.nl"" rel=""nofollow"">VZ Nieuws</a>"
"season19/20","period2","https://twitter.com/creatieveling/status/1220645138814373889","2020-01-24 09:50:54+00:00","1220645138814373889","Met Róbert Boženík lijkt eindelijk de door Dick gewenste versterking voor de spitspositie  binnen te zijn. De Sloveense aanvaller verkiest een overgang naar Feyenoord boven een transfer naar HSV en CSKA Moskou. Done deal? #feyenoord https://t.co/0eZJbE7eYV","creatieveling","0","1","5","","403","347","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/NikkiMilouSimon/status/1220644971348480003","2020-01-24 09:50:14+00:00","1220644971348480003","Brrrrr... Koud hé?! 🥶 Gelukkig hebben we een winterweken-actie @FanCornerFCG 20% korting op sjaals, handschoenen en mutsen 🧤🧣Kom langs, of bestel ze direct online via https://t.co/ct2nnUEzGC #trotsvanhetnoorden #winteractie #fcgroningen #koudhe","NikkiMilouSimon","0","1","2","#samennaardegrotemarkt","782","1618","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/Corner60/status/1220644498222518273","2020-01-24 09:48:21+00:00","1220644498222518273","Ruim een jaar geleden schreven journalisten nog dat PSV en Ajax de Nederlandse competitie definitief waren ontstegen. Nu is de PSV-selectie kwaliteitsarm. Meningen blijken dus slechts dagkoersen. #PSV","Corner60","0","0","2","","198","718","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/timadriaans/status/1220642621972000768","2020-01-24 09:40:54+00:00","1220642621972000768","Wie hebben het momenteel zwaarder? #PSV #ManUtd","timadriaans","0","0","0","Dronten","109","470","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/KevindeLouw/status/1220642461321760768","2020-01-24 09:40:15+00:00","1220642461321760768","Ach, volgende week van #Ajax winnen, een DVD uitbrengen en het seizoen is geslaagd toch? #PSV #genieten","KevindeLouw","0","0","0","| Ravenstein | ","263","801","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/DeDerdeHelftPod/status/1220642283487449088","2020-01-24 09:39:33+00:00","1220642283487449088","Eindelijk kiest @ADODenHaag voor stabiliteit en visie! #adodenhaag #JINC #baasvanmorgen https://t.co/w7iZfV3T2h","DeDerdeHelftPod","0","0","5","","2566","359","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/nilliskuh/status/1220642174724976641","2020-01-24 09:39:07+00:00","1220642174724976641","Deze selectie mist kerels met ballen, karakters, maar óók voetbaltechnische basis.

Dit @PSV mist straks ook Europees voetbal

Is #deJongout al trending ?

Dat is nu de enige ingreep @ToonGerbrands die iets op gaat lossen #PSV !!

Niet voor dit seizoen, maar wel voor t volgende","nilliskuh","1","0","0","hier in t zuiden","500","921","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/TonnieWaal/status/1220642170258034688","2020-01-24 09:39:06+00:00","1220642170258034688","Begin jaren 70 had ik zo een💪💪 ging altijd mee naar het stadion.
Omstanders zouden dat ding liefste in mijn muil rammen 🤣🤣 #snapnuwaarom 😁😁
#Feyenoord  👊👊🔴⚪ https://t.co/buBiOw6Bit","TonnieWaal","2","1","5","Borger, Borger-Odoorn","207","564","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/wouter_rijpma/status/1220641523257290752","2020-01-24 09:36:32+00:00","1220641523257290752","Faber mist trots om voor PSV te spelen: ’Ga dan heel snel weg’ https://t.co/MN1OuDxlge via @telegraaf Succesvolle trainerswissel bij #PSV, ligt de oorzaak niet bij de TD?","wouter_rijpma","0","0","0","","35","22","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
"season19/20","period2","https://twitter.com/Le_Sauze/status/1220641191785615360","2020-01-24 09:35:13+00:00","1220641191785615360","🏆 Grand Prix des Fadas
Les 25 et 26 janvier
❄ #Derby, Big #Boarder Cross, Épreuve de saut en ski, Épreuve de #vitesse chronométrée, Épreuve de pas du patineur en montée, #Slalom géant revisité !
+ Infos 👉 https://t.co/VpTw1KHEMd
Inscriptions 👉 https://t.co/wCQURIL0YZ
#LeSauze https://t.co/qDhurw804j","Le_Sauze","0","6","6","Le Sauze","2015","264","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/psv_fansnl/status/1220640515135352837","2020-01-24 09:32:31+00:00","1220640515135352837","'Premier League-club richt pijlen op PSV-aanvaller Bergwijn' https://t.co/KXDb6cRjY8 #PSV https://t.co/KB2bsofy3y","psv_fansnl","0","0","0","","9946","1910","<a href=""http://www.psvfans.nl"" rel=""nofollow"">psvfans website</a>"
"season19/20","period2","https://twitter.com/VoetbalPrimeur/status/1220640388320518144","2020-01-24 09:32:01+00:00","1220640388320518144","PSV heeft de net achttien jaar geworden Noor Herman Geelmuyden vastgelegd : https://t.co/fSMIcZF8vb #PSV #StabaekFotball","VoetbalPrimeur","0","0","1","","57283","465","<a href=""http://www.voetbalprimeur.nl"" rel=""nofollow"">VoetbalPrimeur.nl News API</a>"
"season19/20","period2","https://twitter.com/joekeloer/status/1220640386143703042","2020-01-24 09:32:01+00:00","1220640386143703042","@fr_bussie Precies dat, zo ontzettend desperaat naar geld zoeken dat ineens álles waar #Feyenoord een euro mee krijgt is ineens interessant. Wat een #wanbeleid","joekeloer","0","0","1","Rotterdam","935","1139","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/PSV_Primeur/status/1220640135034949633","2020-01-24 09:31:01+00:00","1220640135034949633","PSV heeft de net achttien jaar geworden Noor Herman Geelmuyden vastgelegd : https://t.co/ScEF0Ai3gp #PSV #StabaekFotball","PSV_Primeur","0","0","0","","1269","4655","<a href=""http://www.psvprimeur.nl"" rel=""nofollow"">PSVPrimeur</a>"
"season19/20","period2","https://twitter.com/PECZwolle/status/1220639368555245568","2020-01-24 09:27:58+00:00","1220639368555245568","Vanaf maart start de club met een nieuw initiatief; de PEC Zwolle Voetbalschool! Tien trainingen voor jongens &amp; meisjes van 7 t/m 15 jaar. Alle info en aanmelden, klik hier: https://t.co/URWbbUBc6I #peczwolle #voetbalschool https://t.co/9LRgFljReB","PECZwolle","1","5","7","Zwolle, Nederland","68171","125","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/jackthewolff/status/1220638838118322177","2020-01-24 09:25:52+00:00","1220638838118322177","#Fenerbahçe nodigt Rodriguez uit om te tekenen - https://t.co/FauR1eCJS1 - #ACMilan #PSV #Rodrigueze https://t.co/veG9eEExan","jackthewolff","0","1","1","Nederland","2889","21","<a href=""https://www.turksvoetbal.net"" rel=""nofollow"">Turksvoetbal.net Autotweet</a>"
"season19/20","period2","https://twitter.com/PSVTwan/status/1220638799434260480","2020-01-24 09:25:42+00:00","1220638799434260480","Paar seizoenen geleden toen we nog een normale selectie hadden maakte we nog kans om Ajax-uit &amp; Feyenoord-uit te winnen. Nu kunnen we niet eens bij Emmen en VVV winnen. #nacpsv #psv https://t.co/8d5DxId3kh","PSVTwan","0","0","0","","539","199","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/TwenteInsite/status/1220638761895243776","2020-01-24 09:25:33+00:00","1220638761895243776","Garcia: ""Kan spelers niet kwalijk nemen dat ze nadenken over iets anders"" https://t.co/15YVXARnib #fctwente #twente #cote #enschede #eredivisie #vvv #adodenhaag #rkc # https://t.co/P0285jU4JO","TwenteInsite","2","0","0","Enschede","16597","260","<a href=""https://www.twenteinsite.nl"" rel=""nofollow"">Twente Insite</a>"
"season19/20","period2","https://twitter.com/FRF1980/status/1220638338392252416","2020-01-24 09:23:52+00:00","1220638338392252416","De jeugd van tegenwoordig oogt erg volwassen. #PSV #transfer https://t.co/AJLvtEjD9D","FRF1980","0","0","0","","490","992","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/PSVTwan/status/1220637793250086912","2020-01-24 09:21:42+00:00","1220637793250086912","Laatste 10 uitwedstrijden PSV:
Utrecht: 3-0 V
Sparta: 2-2 G
LASK: 4-1 V
Willem 2: 2-1 V
Sporting: 4-0 V
Emmen: 1-1 G
Feyenoord: 3-1 V
GVVV: 1-2 W n.v.
VVV: 1-1 G
NAC: 2-1 V

Niet een overwinning binnen 90 minuten, hoe kan dit toch? #PSV","PSVTwan","2","0","8","","539","199","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/joekeloer/status/1220637730826334208","2020-01-24 09:21:28+00:00","1220637730826334208","Dus dat!! Niet doen dus. #Feyenoord https://t.co/reoNBlPQuv","joekeloer","2","0","2","Rotterdam","935","1139","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/Leboogski/status/1220636940615200769","2020-01-24 09:18:19+00:00","1220636940615200769","Die is weg... als je zag hoe hij gisteren keek na de wedstrijd weet je voldoende. Hoop dat we redelijk voor hem cashen en dan door.... #psv https://t.co/VMIDchrPRG","Leboogski","2","0","0","Eindhoven, Nederland","409","1074","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/WeeningJohan/status/1220636645600436224","2020-01-24 09:17:09+00:00","1220636645600436224","Bozenik schijnt nu dus echt te komen, hartstikke mooi maar waar blijven de middenvelders? #Feyenoord #Announceday?","WeeningJohan","1","1","3","Drachten, Nederland","495","798","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/FRFansNL/status/1220636458589003778","2020-01-24 09:16:24+00:00","1220636458589003778","UPDATE | Slowaakse spits onderweg naar Rotterdam #Feyenoord https://t.co/Pnc6BvglTN","FRFansNL","0","2","5","Rotterdam","12108","5636","<a href=""https://www.fr-fans.nl"" rel=""nofollow"">FR koppeling</a>"
"season19/20","period2","https://twitter.com/DiSartoni/status/1220636273548894209","2020-01-24 09:15:40+00:00","1220636273548894209","Iedereen, waaronder ik, is zo negatief over PSV. Maar we kunnen gewoon nog kampioen worden hè! #positief #psv","DiSartoni","1","0","0","Limburg, Nederland","123","64","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period2","https://twitter.com/SN_Clickbait/status/1220636139008286720","2020-01-24 09:15:08+00:00","1220636139008286720","'#Feyenoord geeft vandáág nog klap op transfer'

(Róbert Bozenik) https://t.co/nIQ1N3kPfK","SN_Clickbait","0","1","1","In the cloud","824","2","<a href=""https://twitter.com/SN_Image_Bot"" rel=""nofollow"">SN Clickbait Bot</a>"
"season19/20","period2","https://twitter.com/Soccernews_nl/status/1220636116254187521","2020-01-24 09:15:03+00:00","1220636116254187521","Feyenoord geeft vandáág nog klap op transfer #feyenoord #bozenik https://t.co/4wgZvvem4S https://t.co/bYcWBehKat","Soccernews_nl","0","1","1","Nederland","18762","8050","<a href=""http://www.soccernews.nl"" rel=""nofollow"">SoccernewsNL</a>"
"season19/20","period2","https://twitter.com/rutgerius/status/1220635688846200833","2020-01-24 09:13:21+00:00","1220635688846200833","Ik kon het weer niet laten #PSV #psvNAC https://t.co/R8707UeyoQ","rutgerius","0","0","0","52.07908996,5.10294274","67","18","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period2","https://twitter.com/Soccernews_nl/status/1220635358230171648","2020-01-24 09:12:02+00:00","1220635358230171648","Blunders van één man maken degradatiekandidaat van PSV #psv #dejong #bruma https://t.co/gURtEhqW44 https://t.co/dzktTo6kNA","Soccernews_nl","0","0","0","Nederland","18762","8050","<a href=""http://www.soccernews.nl"" rel=""nofollow"">SoccernewsNL</a>"
"season19/20","period2","https://twitter.com/TwenteInsite/status/1220634807132213248","2020-01-24 09:09:50+00:00","1220634807132213248","Vrees wordt werkelijkheid: Janssen scheurt kruisband en wacht lange revalidatie https://t.co/3Evk5xKIag #fctwente #twente #cote #enschede #eredivisie #fct #fcutrecht https://t.co/yx6y6DGFmv","TwenteInsite","0","0","0","Enschede","16597","260","<a href=""https://www.twenteinsite.nl"" rel=""nofollow"">Twente Insite</a>"
"season19/20","period2","https://twitter.com/VoetbalPrimeur/status/1220634350422806528","2020-01-24 09:08:02+00:00","1220634350422806528","BREAKING: Róbert Bozeník gaat zijn transfer naar Feyenoord spoedig afronden, meldt RTV Rijnmond : https://t.co/5VuLSf6MiV #Feyenoord #Transfernieuws","VoetbalPrimeur","0","1","1","","57283","465","<a href=""http://www.voetbalprimeur.nl"" rel=""nofollow"">VoetbalPrimeur.nl News API</a>"
"season19/20","period2","https://twitter.com/voetbalflitsen/status/1220634304499396608","2020-01-24 09:07:51+00:00","1220634304499396608","#Feyenoord heeft het bod op Róbert #Boženík flink verhoogd en hoopt zijn komst naar De Kuip vandaag af te ronden.","voetbalflitsen","0","2","2","","103669","328","<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers (legacy)</a>"
"season19/20","period2","https://twitter.com/UtrechtFansNL/status/1220634163558199296","2020-01-24 09:07:17+00:00","1220634163558199296","Pardew treft 'sterk' FC Utrecht: ''Het gaat niet om de schoonheid'' https://t.co/DgHAXeImm4 #FCUtrecht https://t.co/YuMZt8ihMr","UtrechtFansNL","0","0","0","","2664","949","<a href=""http://www.utrechtfans.nl"" rel=""nofollow"">FC Utrecht App</a>"
"season19/20","period2","https://twitter.com/Fey_Primeur/status/1220634097191727104","2020-01-24 09:07:01+00:00","1220634097191727104","BREAKING: Róbert Bozeník gaat zijn transfer naar Feyenoord spoedig afronden, meldt RTV Rijnmond : https://t.co/gJt3FWOdWy #Feyenoord #Transfernieuws","Fey_Primeur","0","2","2","","1434","4572","<a href=""http://www.feyenoordprimeur.nl"" rel=""nofollow"">FeyenoordPrimeur</a>"
"season19/20","period2","https://twitter.com/FCUFeed/status/1220633722539692032","2020-01-24 09:05:32+00:00","1220633722539692032","Zwaargeblesseerde Janssen strijdbaar: 'Wil per se terugkomen' #FCUtrecht https://t.co/W6h8UFYBK0","FCUFeed","0","0","0","Utrecht, Nederland","112","310","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"
"season19/20","period2","https://twitter.com/feyenoordpings/status/1220633407279058944","2020-01-24 09:04:17+00:00","1220633407279058944","BREAKING| 'Feyenoord-target arriveert vandaag in Rotterdam' https://t.co/IZExWKC0Xb #Feyenoord https://t.co/fRj7bx1W4P","feyenoordpings","0","0","2","Rotterdam","29122","1130","<a href=""http://www.feyenoordpings.nl"" rel=""nofollow"">Feyenoordpings.NL</a>"
"season19/20","period2","https://twitter.com/BD_WillemII/status/1220633257055748097","2020-01-24 09:03:41+00:00","1220633257055748097","Hoofdrol voor oude bekende van Willem II in Heerenveen

https://t.co/Gbqi6C0bs3 #willemii","BD_WillemII","0","0","2","","5851","410","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/marcvs75/status/1220632977132130306","2020-01-24 09:02:34+00:00","1220632977132130306","@FeyenoordTM Senesi en nu waarschijnlijk Bozenik. Verhuur van AEB en Burger. Het lijkt zowaar op goed beleid. Dit geeft vertrouwen. Nu nog een aantal Acadamy talenten een contract geven. Vd Heijden en Tapia weg doen en dan nog 2 goede middenvelders halen. #feyenoord","marcvs75","0","2","14","","20","19","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period2","https://twitter.com/FRFansNL/status/1220632384908996608","2020-01-24 09:00:13+00:00","1220632384908996608","'Feyenoord doet bod op gewilde spits' #Feyenoord https://t.co/Cjhu81bDW3","FRFansNL","0","0","2","Rotterdam","12108","5636","<a href=""https://www.fr-fans.nl"" rel=""nofollow"">FR koppeling</a>"
